Drug1,Drug2,Prob,Source,Method
DB13949,DB00685,0.156,DrugBank,LapRLS
DB01472,DB00737,0.156,DrugBank,LapRLS
DB11699,DB00907,0.156,DrugBank,LapRLS
DB04725,DB01167,0.156,DrugBank,LapRLS
DB00710,DB11609,0.156,DrugBank,LapRLS
DB00922,DB00006,0.156,DrugBank,LapRLS
DB08950,DB06717,0.156,DrugBank,LapRLS
DB00616,DB01167,0.156,DrugBank,LapRLS
DB11490,DB00263,0.156,DrugBank,LapRLS
DB14011,DB00241,0.156,DrugBank,LapRLS
DB13875,DB06290,0.156,DrugBank,LapRLS
DB09072,DB00561,0.156,DrugBank,LapRLS
DB13182,DB05812,0.156,DrugBank,LapRLS
DB00455,DB06712,0.156,DrugBank,LapRLS
DB00623,DB01102,0.156,DrugBank,LapRLS
DB09244,DB12273,0.156,DrugBank,LapRLS
DB06807,DB00630,0.156,DrugBank,LapRLS
DB06730,DB00270,0.156,DrugBank,LapRLS
DB06789,DB04864,0.156,DrugBank,LapRLS
DB08864,DB01242,0.156,DrugBank,LapRLS
DB01396,DB00573,0.156,DrugBank,LapRLS
DB05265,DB00257,0.156,DrugBank,LapRLS
DB06016,DB09119,0.156,DrugBank,LapRLS
DB00436,DB09202,0.156,DrugBank,LapRLS
DB00827,DB14033,0.156,DrugBank,LapRLS
DB08867,DB00251,0.156,DrugBank,LapRLS
DB01223,DB08816,0.156,DrugBank,LapRLS
DB00182,DB01210,0.156,DrugBank,LapRLS
DB12843,DB11989,0.156,DrugBank,LapRLS
DB06678,DB00440,0.156,DrugBank,LapRLS
DB01396,DB13179,0.156,DrugBank,LapRLS
DB09194,DB08957,0.156,DrugBank,LapRLS
DB00690,DB06678,0.156,DrugBank,LapRLS
DB08974,DB01609,0.156,DrugBank,LapRLS
DB12833,DB01026,0.156,DrugBank,LapRLS
DB01321,DB08899,0.156,DrugBank,LapRLS
DB04920,DB09351,0.156,DrugBank,LapRLS
DB01535,DB08807,0.156,DrugBank,LapRLS
DB00899,DB11901,0.156,DrugBank,LapRLS
DB00203,DB00408,0.156,DrugBank,LapRLS
DB13879,DB09330,0.156,DrugBank,LapRLS
DB09371,DB00648,0.156,DrugBank,LapRLS
DB12465,DB01045,0.156,DrugBank,LapRLS
DB00829,DB06800,0.156,DrugBank,LapRLS
DB09167,DB01555,0.156,DrugBank,LapRLS
DB00596,DB12924,0.156,DrugBank,LapRLS
DB13949,DB06600,0.156,DrugBank,LapRLS
DB01173,DB09238,0.156,DrugBank,LapRLS
DB01327,DB04808,0.156,DrugBank,LapRLS
DB09049,DB06470,0.156,DrugBank,LapRLS
DB00564,DB00357,0.156,DrugBank,LapRLS
DB00487,DB00215,0.156,DrugBank,LapRLS
DB00652,DB00263,0.156,DrugBank,LapRLS
DB00474,DB00616,0.156,DrugBank,LapRLS
DB01224,DB11827,0.156,DrugBank,LapRLS
DB00679,DB12766,0.156,DrugBank,LapRLS
DB00371,DB11642,0.156,DrugBank,LapRLS
DB00201,DB00722,0.156,DrugBank,LapRLS
DB13878,DB05521,0.156,DrugBank,LapRLS
DB08895,DB13530,0.156,DrugBank,LapRLS
DB13875,DB01026,0.156,DrugBank,LapRLS
DB12080,DB09065,0.156,DrugBank,LapRLS
DB00665,DB01118,0.156,DrugBank,LapRLS
DB00508,DB09253,0.156,DrugBank,LapRLS
DB00402,DB08967,0.156,DrugBank,LapRLS
DB06616,DB12081,0.156,DrugBank,LapRLS
DB00738,DB00841,0.156,DrugBank,LapRLS
DB00508,DB00951,0.156,NCRD,LapRLS
DB00883,DB13530,0.156,DrugBank,LapRLS
DB01142,DB12545,0.156,DrugBank,LapRLS
DB13345,DB07347,0.156,DrugBank,LapRLS
DB00512,DB00564,0.156,DrugBank,LapRLS
DB12693,DB00257,0.156,DrugBank,LapRLS
DB01220,DB00346,0.156,DrugBank,LapRLS
DB06772,DB00373,0.156,DrugBank,LapRLS
DB11780,DB00908,0.156,DrugBank,LapRLS
DB00998,DB00220,0.156,DrugBank,LapRLS
DB08794,DB12332,0.156,DrugBank,LapRLS
DB07767,DB09063,0.156,DrugBank,LapRLS
DB00318,DB12923,0.156,DrugBank,LapRLS
DB02187,DB00849,0.156,DrugBank,LapRLS
DB06739,DB13843,0.156,DrugBank,LapRLS
DB00761,DB01577,0.156,DrugBank,LapRLS
DB01303,DB06717,0.156,DrugBank,LapRLS
DB13949,DB01165,0.156,DrugBank,LapRLS
DB12958,DB01214,0.156,DrugBank,LapRLS
DB14006,DB00817,0.156,DrugBank,LapRLS
DB06016,DB00334,0.156,DrugBank,LapRLS
DB13001,DB08899,0.156,DrugBank,LapRLS
DB01297,DB06636,0.156,DrugBank,LapRLS
DB12489,DB06636,0.156,DrugBank,LapRLS
DB04946,DB01191,0.156,DrugBank,LapRLS
DB09068,DB00701,0.156,DrugBank,LapRLS
DB09292,DB00233,0.156,DrugBank,LapRLS
DB06698,DB00834,0.156,DrugBank,LapRLS
DB09209,DB00270,0.156,DrugBank,LapRLS
DB00726,DB09076,0.156,DrugBank,LapRLS
DB00674,DB08987,0.156,DrugBank,LapRLS
DB00950,DB01319,0.156,DrugBank,LapRLS
DB06274,DB00564,0.156,DrugBank,LapRLS
DB01615,DB06694,0.156,DrugBank,LapRLS
DB09293,DB01614,0.156,DrugBank,LapRLS
DB09351,DB08907,0.156,DrugBank,LapRLS
DB01359,DB09000,0.156,DrugBank,LapRLS
DB01238,DB09023,0.156,DrugBank,LapRLS
DB01081,DB09049,0.156,DrugBank,LapRLS
DB00777,DB13851,0.156,DrugBank,LapRLS
DB00998,DB01319,0.156,DrugBank,LapRLS
DB00708,DB00278,0.156,DrugBank,LapRLS
DB01098,DB00412,0.156,DrugBank,LapRLS
DB04836,DB00502,0.156,DrugBank,LapRLS
DB00938,DB00715,0.156,DrugBank,LapRLS
DB13443,DB00964,0.156,DrugBank,LapRLS
DB01162,DB00625,0.156,DrugBank,LapRLS
DB00832,DB08861,0.156,DrugBank,LapRLS
DB01038,DB00661,0.1559,DrugBank,LapRLS
DB00504,DB00949,0.1559,DrugBank,LapRLS
DB01054,DB00701,0.1559,DrugBank,LapRLS
DB01352,DB00801,0.1559,DrugBank,LapRLS
DB01198,DB00964,0.1559,DrugBank,LapRLS
DB01142,DB08981,0.1559,DrugBank,LapRLS
DB01229,DB00459,0.1559,DrugBank,LapRLS
DB08059,DB00196,0.1559,DrugBank,LapRLS
DB01037,DB00190,0.1559,DrugBank,LapRLS
DB06230,DB12184,0.1559,DrugBank,LapRLS
DB00146,DB00238,0.1559,DrugBank,LapRLS
DB01559,DB00268,0.1559,DrugBank,LapRLS
DB08981,DB01264,0.1559,DrugBank,LapRLS
DB13036,DB12093,0.1559,DrugBank,LapRLS
DB00387,DB01601,0.1559,DrugBank,LapRLS
DB04743,DB00660,0.1559,DrugBank,LapRLS
DB01297,DB09073,0.1559,DrugBank,LapRLS
DB09229,DB00463,0.1559,DrugBank,LapRLS
DB00545,DB00208,0.1559,DrugBank,LapRLS
DB00924,DB13679,0.1559,DrugBank,LapRLS
DB04743,DB01320,0.1559,DrugBank,LapRLS
DB00387,DB00950,0.1559,DrugBank,LapRLS
DB01229,DB11268,0.1559,DrugBank,LapRLS
DB01132,DB13981,0.1559,DrugBank,LapRLS
DB13949,DB11892,0.1559,DrugBank,LapRLS
DB01103,DB09167,0.1559,DrugBank,LapRLS
DB00952,DB08933,0.1559,DrugBank,LapRLS
DB00363,DB01043,0.1559,DrugBank,LapRLS
DB09351,DB06595,0.1559,DrugBank,LapRLS
DB00521,DB00220,0.1559,DrugBank,LapRLS
DB00873,DB00283,0.1559,DrugBank,LapRLS
DB01580,DB12332,0.1559,DrugBank,LapRLS
DB11936,DB09091,0.1559,DrugBank,LapRLS
DB00175,DB13124,0.1559,DrugBank,LapRLS
DB00854,DB01072,0.1559,DrugBank,LapRLS
DB09293,DB00191,0.1559,DrugBank,LapRLS
DB00521,DB00610,0.1559,DrugBank,LapRLS
DB09351,DB01026,0.1559,DrugBank,LapRLS
DB01078,DB03127,0.1559,DrugBank,LapRLS
DB13953,DB06154,0.1559,DrugBank,LapRLS
DB06700,DB00358,0.1559,DrugBank,LapRLS
DB00821,DB02855,0.1559,DrugBank,LapRLS
DB00521,DB06764,0.1559,DrugBank,LapRLS
DB00557,DB12930,0.1559,DrugBank,LapRLS
DB11730,DB06290,0.1559,DrugBank,LapRLS
DB01168,DB12313,0.1559,DrugBank,LapRLS
DB13866,DB00599,0.1559,DrugBank,LapRLS
DB00568,DB08910,0.1559,DrugBank,LapRLS
DB00285,DB00467,0.1559,DrugBank,LapRLS
DB01267,DB00372,0.1559,DrugBank,LapRLS
DB14035,DB00257,0.1559,DrugBank,LapRLS
DB01392,DB01463,0.1559,DrugBank,LapRLS
DB01301,DB09275,0.1559,DrugBank,LapRLS
DB01092,DB00741,0.1559,DrugBank,LapRLS
DB13114,DB00918,0.1559,DrugBank,LapRLS
DB06202,DB06717,0.1559,DrugBank,LapRLS
DB09195,DB00629,0.1559,DrugBank,LapRLS
DB00818,DB08992,0.1559,DrugBank,LapRLS
DB04630,DB00208,0.1559,DrugBank,LapRLS
DB00477,DB00562,0.1559,DrugBank,LapRLS
DB01489,DB00794,0.1559,DrugBank,LapRLS
DB12273,DB00270,0.1559,DrugBank,LapRLS
DB01092,DB07615,0.1559,DrugBank,LapRLS
DB12273,DB00468,0.1559,DrugBank,LapRLS
DB00758,DB00251,0.1559,DrugBank,LapRLS
DB04820,DB13530,0.1559,DrugBank,LapRLS
DB00193,DB00440,0.1559,DrugBank,LapRLS
DB01120,DB00324,0.1559,DrugBank,LapRLS
DB00759,DB12093,0.1559,DrugBank,LapRLS
DB00780,DB09198,0.1559,DrugBank,LapRLS
DB12465,DB00263,0.1559,DrugBank,LapRLS
DB00470,DB09252,0.1559,DrugBank,LapRLS
DB12221,DB00091,0.1559,DrugBank,LapRLS
DB00866,DB00408,0.1559,DrugBank,LapRLS
DB08974,DB08873,0.1559,DrugBank,LapRLS
DB00297,DB08916,0.1559,DrugBank,LapRLS
DB06274,DB00765,0.1559,DrugBank,LapRLS
DB00434,DB00719,0.1559,DrugBank,LapRLS
DB09021,DB01201,0.1559,DrugBank,LapRLS
DB00264,DB04829,0.1559,DrugBank,LapRLS
DB13509,DB00269,0.1559,DrugBank,LapRLS
DB13949,DB00467,0.1559,DrugBank,LapRLS
DB09017,DB00622,0.1559,DrugBank,LapRLS
DB09247,DB01191,0.1559,DrugBank,LapRLS
DB01043,DB01164,0.1559,DrugBank,LapRLS
DB00687,DB13955,0.1559,DrugBank,LapRLS
DB00374,DB13530,0.1559,DrugBank,LapRLS
DB11742,DB00176,0.1559,DrugBank,LapRLS
DB00328,DB13843,0.1559,DrugBank,LapRLS
DB08550,DB01072,0.1559,DrugBank,LapRLS
DB00209,DB04868,0.1559,DrugBank,LapRLS
DB00800,DB09054,0.1559,DrugBank,LapRLS
DB01622,DB00501,0.1559,DrugBank,LapRLS
DB00704,DB01235,0.1559,DrugBank,LapRLS
DB01050,DB12163,0.1559,DrugBank,LapRLS
DB00806,DB01137,0.1559,DrugBank,LapRLS
DB11619,DB00463,0.1559,DrugBank,LapRLS
DB00371,DB09000,0.1559,DrugBank,LapRLS
DB08810,DB00257,0.1559,DrugBank,LapRLS
DB12975,DB12332,0.1559,DrugBank,LapRLS
DB00424,DB06800,0.1559,DrugBank,LapRLS
DB12930,DB09280,0.1559,DrugBank,LapRLS
DB09067,DB13843,0.1559,DrugBank,LapRLS
DB13949,DB01467,0.1559,DrugBank,LapRLS
DB06215,DB01467,0.1559,DrugBank,LapRLS
DB00985,DB00832,0.1559,DrugBank,LapRLS
DB09042,DB01264,0.1559,DrugBank,LapRLS
DB06777,DB00251,0.1559,DrugBank,LapRLS
DB01193,DB09330,0.1559,DrugBank,LapRLS
DB00320,DB01189,0.1559,DrugBank,LapRLS
DB06807,DB00195,0.1559,DrugBank,LapRLS
DB06160,DB11633,0.1559,DrugBank,LapRLS
DB01587,DB06678,0.1559,DrugBank,LapRLS
DB06230,DB01547,0.1559,DrugBank,LapRLS
DB12833,DB00208,0.1559,DrugBank,LapRLS
DB00547,DB01196,0.1559,DrugBank,LapRLS
DB00524,DB09074,0.1559,DrugBank,LapRLS
DB09031,DB01224,0.1559,DrugBank,LapRLS
DB13873,DB12332,0.1559,DrugBank,LapRLS
DB09007,DB09049,0.1559,DrugBank,LapRLS
DB09049,DB00427,0.1559,DrugBank,LapRLS
DB00880,DB00950,0.1559,DrugBank,LapRLS
DB09209,DB00497,0.1559,DrugBank,LapRLS
DB09351,DB09063,0.1559,DrugBank,LapRLS
DB00862,DB00234,0.1559,DrugBank,LapRLS
DB00381,DB01104,0.1559,DrugBank,LapRLS
DB06201,DB00719,0.1559,DrugBank,LapRLS
DB01107,DB08808,0.1559,DrugBank,LapRLS
DB01489,DB12308,0.1559,DrugBank,LapRLS
DB00842,DB09555,0.1559,DrugBank,LapRLS
DB00796,DB01009,0.1558,NCRD,LapRLS
DB01189,DB00857,0.1558,DrugBank,LapRLS
DB00514,DB01351,0.1558,DrugBank,LapRLS
DB05541,DB13233,0.1558,DrugBank,LapRLS
DB06215,DB00827,0.1558,DrugBank,LapRLS
DB01367,DB00625,0.1558,DrugBank,LapRLS
DB00557,DB08933,0.1558,DrugBank,LapRLS
DB01176,DB02261,0.1558,DrugBank,LapRLS
DB12094,DB11901,0.1558,DrugBank,LapRLS
DB01424,DB01359,0.1558,DrugBank,LapRLS
DB00909,DB09167,0.1558,DrugBank,LapRLS
DB00468,DB09216,0.1558,DrugBank,LapRLS
DB00647,DB00951,0.1558,DrugBank,LapRLS
DB01545,DB05521,0.1558,DrugBank,LapRLS
DB12779,DB05521,0.1558,DrugBank,LapRLS
DB06702,DB00915,0.1558,DrugBank,LapRLS
DB01613,DB09026,0.1558,DrugBank,LapRLS
DB01189,DB00532,0.1558,DrugBank,LapRLS
DB00341,DB00357,0.1558,DrugBank,LapRLS
DB00453,DB00794,0.1558,DrugBank,LapRLS
DB01577,DB06445,0.1558,DrugBank,LapRLS
DB00749,DB00246,0.1558,DrugBank,LapRLS
DB01037,DB06767,0.1558,DrugBank,LapRLS
DB01555,DB01263,0.1558,DrugBank,LapRLS
DB04574,DB09194,0.1558,DrugBank,LapRLS
DB05767,DB03946,0.1558,DrugBank,LapRLS
DB06470,DB06268,0.1558,DrugBank,LapRLS
DB00532,DB06731,0.1558,DrugBank,LapRLS
DB00484,DB00920,0.1558,DrugBank,LapRLS
DB06701,DB00571,0.1558,DrugBank,LapRLS
DB00800,DB00263,0.1558,DrugBank,LapRLS
DB14011,DB06440,0.1558,DrugBank,LapRLS
DB00381,DB13530,0.1558,DrugBank,LapRLS
DB00704,DB01356,0.1558,DrugBank,LapRLS
DB01017,DB00680,0.1558,DrugBank,LapRLS
DB09097,DB00176,0.1558,DrugBank,LapRLS
DB00784,DB00220,0.1558,DrugBank,LapRLS
DB12461,DB04868,0.1558,DrugBank,LapRLS
DB13249,DB01037,0.1558,DrugBank,LapRLS
DB00737,DB00622,0.1558,DrugBank,LapRLS
DB00356,DB13941,0.1558,DrugBank,LapRLS
DB09049,DB05034,0.1558,DrugBank,LapRLS
DB01614,DB06731,0.1558,DrugBank,LapRLS
DB09195,DB00933,0.1558,DrugBank,LapRLS
DB01184,DB06153,0.1558,DrugBank,LapRLS
DB01121,DB01118,0.1558,DrugBank,LapRLS
DB12579,DB01609,0.1558,DrugBank,LapRLS
DB01495,DB01104,0.1558,DrugBank,LapRLS
DB00335,DB00238,0.1558,DrugBank,LapRLS
DB00586,DB01242,0.1558,DrugBank,LapRLS
DB13857,DB01609,0.1558,DrugBank,LapRLS
DB09216,DB09345,0.1558,DrugBank,LapRLS
DB00954,DB00648,0.1558,DrugBank,LapRLS
DB00153,DB00606,0.1558,DrugBank,LapRLS
DB00810,DB01609,0.1558,DrugBank,LapRLS
DB00881,DB06216,0.1558,DrugBank,LapRLS
DB00584,DB01267,0.1558,DrugBank,LapRLS
DB01495,DB13136,0.1558,DrugBank,LapRLS
DB00465,DB00976,0.1558,DrugBank,LapRLS
DB02703,DB09063,0.1558,DrugBank,LapRLS
DB00424,DB00238,0.1558,DrugBank,LapRLS
DB01252,DB01104,0.1558,DrugBank,LapRLS
DB00771,DB00986,0.1558,DrugBank,LapRLS
DB00960,DB00834,0.1558,DrugBank,LapRLS
DB13867,DB04855,0.1558,DrugBank,LapRLS
DB00335,DB09351,0.1558,DrugBank,LapRLS
DB00621,DB05521,0.1558,DrugBank,LapRLS
DB00832,DB11371,0.1558,DrugBank,LapRLS
DB00813,DB00381,0.1558,DrugBank,LapRLS
DB06737,DB08896,0.1558,DrugBank,LapRLS
DB09101,DB09038,0.1558,DrugBank,LapRLS
DB06215,DB00679,0.1558,DrugBank,LapRLS
DB01192,DB01233,0.1558,DrugBank,LapRLS
DB06196,DB01174,0.1558,DrugBank,LapRLS
DB08882,DB00976,0.1558,DrugBank,LapRLS
DB00347,DB09234,0.1558,DrugBank,LapRLS
DB08550,DB05521,0.1558,DrugBank,LapRLS
DB00469,DB00660,0.1558,DrugBank,LapRLS
DB00376,DB00280,0.1558,DrugBank,LapRLS
DB08942,DB00270,0.1558,DrugBank,LapRLS
DB00353,DB00391,0.1558,DrugBank,LapRLS
DB01253,DB11904,0.1558,DrugBank,LapRLS
DB11642,DB00298,0.1558,DrugBank,LapRLS
DB09253,DB13025,0.1558,DrugBank,LapRLS
DB09230,DB01254,0.1558,DrugBank,LapRLS
DB01529,DB01118,0.1558,DrugBank,LapRLS
DB09289,DB01609,0.1558,DrugBank,LapRLS
DB11755,DB09054,0.1558,DrugBank,LapRLS
DB06153,DB11783,0.1558,DrugBank,LapRLS
DB00176,DB12779,0.1558,DrugBank,LapRLS
DB00321,DB01214,0.1558,DrugBank,LapRLS
DB13180,DB06410,0.1558,DrugBank,LapRLS
DB08911,DB00224,0.1558,DrugBank,LapRLS
DB09042,DB00615,0.1558,DrugBank,LapRLS
DB01138,DB13261,0.1558,DrugBank,LapRLS
DB11693,DB00338,0.1558,DrugBank,LapRLS
DB09240,DB06445,0.1558,DrugBank,LapRLS
DB12771,DB09275,0.1558,DrugBank,LapRLS
DB01138,DB08807,0.1558,DrugBank,LapRLS
DB00532,DB13025,0.1558,DrugBank,LapRLS
DB00623,DB00368,0.1558,DrugBank,LapRLS
DB01142,DB08951,0.1558,DrugBank,LapRLS
DB12461,DB00238,0.1558,DrugBank,LapRLS
DB01600,DB12163,0.1558,DrugBank,LapRLS
DB11752,DB08865,0.1558,DrugBank,LapRLS
DB01075,DB06209,0.1558,DrugBank,LapRLS
DB00761,DB00477,0.1558,DrugBank,LapRLS
DB13944,DB08896,0.1558,DrugBank,LapRLS
DB00809,DB00834,0.1558,DrugBank,LapRLS
DB00434,DB01472,0.1558,DrugBank,LapRLS
DB00333,DB01058,0.1558,DrugBank,LapRLS
DB01324,DB09118,0.1558,DrugBank,LapRLS
DB04573,DB01483,0.1558,DrugBank,LapRLS
DB01545,DB01026,0.1558,DrugBank,LapRLS
DB09308,DB09063,0.1558,DrugBank,LapRLS
DB04817,DB00675,0.1558,DrugBank,LapRLS
DB01127,DB00176,0.1558,DrugBank,LapRLS
DB02365,DB00608,0.1558,DrugBank,LapRLS
DB00191,DB01601,0.1558,DrugBank,LapRLS
DB01434,DB00501,0.1558,DrugBank,LapRLS
DB08796,DB11672,0.1558,DrugBank,LapRLS
DB01577,DB04840,0.1558,DrugBank,LapRLS
DB00872,DB11800,0.1558,DrugBank,LapRLS
DB06772,DB06680,0.1558,DrugBank,LapRLS
DB01345,DB00218,0.1558,DrugBank,LapRLS
DB01324,DB00883,0.1558,DrugBank,LapRLS
DB01495,DB02709,0.1558,DrugBank,LapRLS
DB05212,DB00273,0.1558,DrugBank,LapRLS
DB04898,DB09227,0.1558,DrugBank,LapRLS
DB09070,DB08933,0.1558,DrugBank,LapRLS
DB09194,DB06262,0.1558,DrugBank,LapRLS
DB00943,DB01101,0.1558,NCRD,LapRLS
DB01008,DB05381,0.1558,NCRD,LapRLS
DB00921,DB00688,0.1558,NCRD,LapRLS
DB06778,DB06738,0.1558,NCRD,LapRLS
DB04957,DB00559,0.1557,DrugBank,LapRLS
DB00871,DB01044,0.1557,DrugBank,LapRLS
DB01241,DB08952,0.1557,DrugBank,LapRLS
DB01365,DB00169,0.1557,DrugBank,LapRLS
DB00219,DB00252,0.1557,DrugBank,LapRLS
DB01078,DB00936,0.1557,DrugBank,LapRLS
DB00222,DB11636,0.1557,DrugBank,LapRLS
DB09249,DB01210,0.1557,DrugBank,LapRLS
DB00395,DB00648,0.1557,DrugBank,LapRLS
DB01238,DB01325,0.1557,DrugBank,LapRLS
DB00768,DB01579,0.1557,DrugBank,LapRLS
DB06741,DB01601,0.1557,DrugBank,LapRLS
DB00605,DB00990,0.1557,DrugBank,LapRLS
DB09070,DB00227,0.1557,DrugBank,LapRLS
DB12713,DB08881,0.1557,DrugBank,LapRLS
DB13857,DB00976,0.1557,DrugBank,LapRLS
DB04820,DB11376,0.1557,DrugBank,LapRLS
DB01205,DB09065,0.1557,DrugBank,LapRLS
DB01577,DB00633,0.1557,DrugBank,LapRLS
DB13249,DB00453,0.1557,DrugBank,LapRLS
DB00963,DB09101,0.1557,DrugBank,LapRLS
DB01100,DB06446,0.1557,DrugBank,LapRLS
DB00186,DB00836,0.1557,DrugBank,LapRLS
DB00704,DB09250,0.1557,DrugBank,LapRLS
DB09097,DB01118,0.1557,DrugBank,LapRLS
DB06594,DB00571,0.1557,DrugBank,LapRLS
DB00244,DB13843,0.1557,DrugBank,LapRLS
DB09289,DB11274,0.1557,DrugBank,LapRLS
DB00988,DB01472,0.1557,DrugBank,LapRLS
DB09212,DB01645,0.1557,DrugBank,LapRLS
DB00146,DB01167,0.1557,DrugBank,LapRLS
DB00453,DB09267,0.1557,DrugBank,LapRLS
DB00374,DB00187,0.1557,DrugBank,LapRLS
DB01365,DB00224,0.1557,DrugBank,LapRLS
DB01297,DB12766,0.1557,DrugBank,LapRLS
DB04836,DB04871,0.1557,DrugBank,LapRLS
DB00846,DB00289,0.1557,DrugBank,LapRLS
DB01105,DB04842,0.1557,DrugBank,LapRLS
DB12843,DB14033,0.1557,DrugBank,LapRLS
DB01244,DB00358,0.1557,DrugBank,LapRLS
DB06702,DB01246,0.1557,DrugBank,LapRLS
DB04884,DB09227,0.1557,DrugBank,LapRLS
DB04066,DB06635,0.1557,DrugBank,LapRLS
DB00714,DB09048,0.1557,DrugBank,LapRLS
DB08996,DB05395,0.1557,DrugBank,LapRLS
DB00842,DB00964,0.1557,DrugBank,LapRLS
DB06635,DB00257,0.1557,DrugBank,LapRLS
DB12080,DB01072,0.1557,DrugBank,LapRLS
DB00424,DB01345,0.1557,DrugBank,LapRLS
DB09245,DB01162,0.1557,DrugBank,LapRLS
DB00865,DB12926,0.1557,DrugBank,LapRLS
DB04166,DB00663,0.1557,DrugBank,LapRLS
DB00881,DB01301,0.1557,DrugBank,LapRLS
DB00557,DB01183,0.1557,DrugBank,LapRLS
DB13953,DB01483,0.1557,DrugBank,LapRLS
DB00589,DB12846,0.1557,DrugBank,LapRLS
DB00115,DB00091,0.1557,DrugBank,LapRLS
DB06695,DB00881,0.1557,DrugBank,LapRLS
DB08874,DB00661,0.1557,DrugBank,LapRLS
DB01239,DB00091,0.1557,DrugBank,LapRLS
DB00870,DB09118,0.1557,DrugBank,LapRLS
DB00215,DB06706,0.1557,DrugBank,LapRLS
DB08814,DB00284,0.1557,DrugBank,LapRLS
DB00035,DB04861,0.1557,DrugBank,LapRLS
DB06807,DB00373,0.1557,DrugBank,LapRLS
DB08996,DB00673,0.1557,DrugBank,LapRLS
DB00483,DB01609,0.1557,DrugBank,LapRLS
DB06700,DB09543,0.1557,DrugBank,LapRLS
DB01196,DB00273,0.1557,DrugBank,LapRLS
DB09247,DB01392,0.1557,DrugBank,LapRLS
DB00656,DB00800,0.1557,DrugBank,LapRLS
DB06202,DB09065,0.1557,DrugBank,LapRLS
DB00915,DB01136,0.1557,DrugBank,LapRLS
DB12833,DB00622,0.1557,DrugBank,LapRLS
DB06230,DB12693,0.1557,DrugBank,LapRLS
DB01364,DB00468,0.1557,DrugBank,LapRLS
DB11755,DB01075,0.1557,DrugBank,LapRLS
DB00344,DB11274,0.1557,DrugBank,LapRLS
DB06736,DB09074,0.1557,DrugBank,LapRLS
DB01345,DB00679,0.1557,DrugBank,LapRLS
DB09245,DB06594,0.1557,DrugBank,LapRLS
DB09245,DB00875,0.1557,DrugBank,LapRLS
DB07615,DB09280,0.1557,DrugBank,LapRLS
DB06207,DB12184,0.1557,DrugBank,LapRLS
DB09007,DB13025,0.1557,DrugBank,LapRLS
DB12100,DB00091,0.1557,DrugBank,LapRLS
DB00732,DB02703,0.1557,DrugBank,LapRLS
DB00206,DB09401,0.1557,DrugBank,LapRLS
DB01615,DB05885,0.1557,DrugBank,LapRLS
DB00209,DB00254,0.1557,DrugBank,LapRLS
DB01168,DB00035,0.1557,DrugBank,LapRLS
DB00872,DB09194,0.1557,DrugBank,LapRLS
DB00936,DB08896,0.1557,DrugBank,LapRLS
DB00455,DB09290,0.1557,DrugBank,LapRLS
DB00456,DB12615,0.1557,DrugBank,LapRLS
DB00412,DB11633,0.1557,DrugBank,LapRLS
DB01174,DB00302,0.1557,DrugBank,LapRLS
DB01501,DB09250,0.1557,DrugBank,LapRLS
DB00753,DB05541,0.1557,DrugBank,LapRLS
DB04575,DB00722,0.1557,DrugBank,LapRLS
DB13167,DB00273,0.1557,DrugBank,LapRLS
DB01253,DB01153,0.1557,DrugBank,LapRLS
DB09293,DB01044,0.1557,DrugBank,LapRLS
DB08953,DB00661,0.1557,DrugBank,LapRLS
DB01452,DB00562,0.1557,DrugBank,LapRLS
DB00210,DB00486,0.1557,DrugBank,LapRLS
DB00947,DB00498,0.1557,DrugBank,LapRLS
DB13949,DB00831,0.1557,DrugBank,LapRLS
DB12710,DB05395,0.1557,DrugBank,LapRLS
DB11642,DB00875,0.1557,DrugBank,LapRLS
DB04861,DB02703,0.1557,DrugBank,LapRLS
DB09049,DB02925,0.1557,DrugBank,LapRLS
DB00810,DB04948,0.1557,DrugBank,LapRLS
DB00820,DB01615,0.1557,DrugBank,LapRLS
DB05351,DB05219,0.1557,DrugBank,LapRLS
DB01071,DB09231,0.1557,DrugBank,LapRLS
DB13757,DB01103,0.1557,DrugBank,LapRLS
DB00463,DB00562,0.1557,DrugBank,LapRLS
DB00977,DB00468,0.1557,DrugBank,LapRLS
DB06698,DB00298,0.1557,DrugBank,LapRLS
DB06216,DB13941,0.1557,DrugBank,LapRLS
DB06702,DB00508,0.1557,DrugBank,LapRLS
DB00704,DB00961,0.1557,DrugBank,LapRLS
DB00542,DB00263,0.1557,DrugBank,LapRLS
DB11471,DB01211,0.1557,DrugBank,LapRLS
DB12245,DB00263,0.1557,DrugBank,LapRLS
DB01259,DB00849,0.1557,DrugBank,LapRLS
DB00264,DB06288,0.1557,DrugBank,LapRLS
DB08882,DB09195,0.1557,DrugBank,LapRLS
DB09198,DB09063,0.1557,DrugBank,LapRLS
DB01171,DB01161,0.1557,NCRD,LapRLS
DB00899,DB00463,0.1556,DrugBank,LapRLS
DB00761,DB01614,0.1556,DrugBank,LapRLS
DB01086,DB00280,0.1556,DrugBank,LapRLS
DB04819,DB00468,0.1556,DrugBank,LapRLS
DB13993,DB01201,0.1556,DrugBank,LapRLS
DB04743,DB08873,0.1556,DrugBank,LapRLS
DB09056,DB04832,0.1556,DrugBank,LapRLS
DB06702,DB01136,0.1556,DrugBank,LapRLS
DB09234,DB01090,0.1556,DrugBank,LapRLS
DB12831,DB01134,0.1556,DrugBank,LapRLS
DB00450,DB00951,0.1556,DrugBank,LapRLS
